Data i hora                 tipus  UTMx       UTMy        latitud     longitud      Amplitud(kA)  Risetime maxrisetime 
2013-11-17 08:27:15.758201  nt     499813.33  4656668.6   42.0613330  2.9977440                         -8.8060       64        0
2013-11-17 08:27:15.801884  nt     500186.91  4656897.3   42.0633930  3.0022590                        -12.9315       64        0
2013-11-17 08:27:15.873846  nt     501798.04  4655336.6   42.0493350  3.0217266                         14.1525      171        0
2013-11-17 08:32:28.25112   nt     487316.50  4666334.6   42.1482850  2.8465004                          9.1390       76        0
2013-11-17 08:36:26.905326  nt     462098.20  4666353.0   42.1476360  2.5413058                         -6.3640      128        0
2013-11-17 08:36:49.997763  nt     491391.08  4661883.5   42.1082530  2.8958778                        -95.6265      468        0
2013-11-17 08:36:50.024096  nt     496478.92  4663927.4   42.1267000  2.9574013                        -14.2450       76        0
2013-11-17 08:38:00.933677  nt     490020.95  4658397.0   42.0768360  2.8793660                          7.4370      236        0
2013-11-17 08:38:00.933853  nt     513919.52  4673790.9   42.2154160  3.1686366                         -9.8975      148        0
2013-11-17 08:38:01.51326   nt     500873.23  4673091.5   42.2092400  3.0105782                          8.4915       80        0
2013-11-17 08:38:53.606205  nt     476682.59  4681660.0   42.2860600  2.7171915                         -9.3610       52        0
2013-11-17 08:38:53.793687  nt     466518.96  4676557.9   42.2397420  2.5942178                         16.6130      264        0
2013-11-17 07:18:41.197735  nt     339019.86  4547547.4   41.0625420  1.0842079                          5.1245       44        0
2013-11-17 07:20:16.856561  nt     350991.48  4548776.7   41.0758900  1.2263144                          6.6600      424        0
2013-11-17 07:20:16.857189  nt     338210.58  4537603.7   40.9728600  1.0771880                          5.1245       92        0
2013-11-17 07:22:05.91373   nt     445558.21  4638127.3   41.8924670  2.3437657                         -4.5695       44        0
2013-11-17 07:26:43.866529  nt     337755.11  4542779.6   41.0193670  1.0704190                         14.7630      236        0
2013-11-17 08:52:53.538191  nt     485696.25  4673237.3   42.2104230  2.8267220                        -15.9285      124        0
2013-11-17 08:53:54.185193  nt     330105.71  4537281.2   40.9683100  0.9810087                        -13.1165      148        0
2013-11-17 08:53:54.200272  nt     330187.79  4537553.7   40.9707800  0.9819087                         -9.6755       56        0
2013-11-17 08:54:23.719084  nt     440740.53  4682308.1   42.2899930  2.2812200                         79.2355      536        0
2013-11-17 08:54:24.086387  nt     410809.15  4674901.9   42.2204550  1.9193627                          9.3425       52        0
2013-11-17 08:40:09.615604  nt     496842.79  4665589.9   42.1416740  2.9617944                         -7.6960       52        0
2013-11-17 08:41:33.96905   nt     496251.66  4663993.0   42.1272900  2.9546514                        -10.6190       56        0
2013-11-17 08:42:48.837287  nt     469101.80  4676854.1   42.2425160  2.6255047                         -8.3250       76        0
2013-11-17 08:42:49.12701   nt     451773.57  4685714.5   42.3214300  2.4147522                         56.6285      192        0
2013-11-17 08:44:17.34047   nt     492310.68  4671833.3   42.1978720  2.9068687                        -11.8400       72        0
2013-11-17 08:47:12.663975  nt     479752.21  4679907.9   42.2703670  2.7544827                        -10.2860       76        0
2013-11-17 08:47:13.135998  nt     463783.72  4674622.5   42.2221900  2.5611890                         -6.6970       60        0
2013-11-17 08:47:25.002104  nt     486831.33  4670257.9   42.1836100  2.8405400                        -14.5965      116        0
2013-11-17 08:47:25.011527  nt     491056.67  4671823.5   42.1977700  2.8916807                        -11.7660       52        0
2013-11-17 08:48:36.718503  nt     481334.51  4683474.9   42.3025300  2.7735540                         -8.0845       60        0
2013-11-17 08:48:42.918649  nt     325545.00  4537261.4   40.9671700  0.9268490                        -11.4145       80        0
2013-11-17 08:49:25.473242  nt     487974.01  4673379.5   42.2117420  2.8543122                         -8.3805       56        0
2013-11-17 08:49:25.520378  nt     488342.01  4675003.1   42.2263700  2.8587377                        -16.6315       72        0
2013-11-17 08:49:25.55843   nt     487548.87  4672032.0   42.1996000  2.8491907                        -14.6890       72        0
2013-11-17 08:49:57.231947  nt     469658.37  4687736.3   42.3405400  2.6316798                         14.8925       72        0
2013-11-17 08:50:26.847766  nt     325855.07  4538807.6   40.9811550  0.9300963                         14.5965       44        0
